mels|pitch|coefs|text
/disk/scratch1/s1936986/LJSpeech-1.1/mels/LJ033-0050.pt|/disk/scratch1/s1936986/LJSpeech-1.1/pitch/LJ033-0050.pt|/disk/scratch1/s1936986/LJSpeech-1.1/coefs_norm/LJ033-0050.npy|Marina Oswald testified that it was between nine and ten p.m.
/disk/scratch1/s1936986/LJSpeech-1.1/mels/LJ016-0355.pt|/disk/scratch1/s1936986/LJSpeech-1.1/pitch/LJ016-0355.pt|/disk/scratch1/s1936986/LJSpeech-1.1/coefs_norm/LJ016-0355.npy|Mackay's fortitude, which had been great,
/disk/scratch1/s1936986/LJSpeech-1.1/mels/LJ007-0022.pt|/disk/scratch1/s1936986/LJSpeech-1.1/pitch/LJ007-0022.pt|/disk/scratch1/s1936986/LJSpeech-1.1/coefs_norm/LJ007-0022.npy|After locking-up time, which varied, as on the male side, according to the daylight, the scenes were often riotous and disgraceful.
/disk/scratch1/s1936986/LJSpeech-1.1/mels/LJ014-0144.pt|/disk/scratch1/s1936986/LJSpeech-1.1/pitch/LJ014-0144.pt|/disk/scratch1/s1936986/LJSpeech-1.1/coefs_norm/LJ014-0144.npy|She uttered loud imprecations, cursing judge, jury, barristers, witnesses, and all who stood around.
/disk/scratch1/s1936986/LJSpeech-1.1/mels/LJ044-0039.pt|/disk/scratch1/s1936986/LJSpeech-1.1/pitch/LJ044-0039.pt|/disk/scratch1/s1936986/LJSpeech-1.1/coefs_norm/LJ044-0039.npy|they said something about remodeling, etc. I'm sure you understand, end quote.
/disk/scratch1/s1936986/LJSpeech-1.1/mels/LJ038-0259.pt|/disk/scratch1/s1936986/LJSpeech-1.1/pitch/LJ038-0259.pt|/disk/scratch1/s1936986/LJSpeech-1.1/coefs_norm/LJ038-0259.npy|The oral report was negative because of the battered condition of the bullet.
/disk/scratch1/s1936986/LJSpeech-1.1/mels/LJ032-0202.pt|/disk/scratch1/s1936986/LJSpeech-1.1/pitch/LJ032-0202.pt|/disk/scratch1/s1936986/LJSpeech-1.1/coefs_norm/LJ032-0202.npy|Two pictures were taken. The Commission has concluded that the rifle shown in these pictures is the same rifle which was found on the sixth floor of the Depository Building
/disk/scratch1/s1936986/LJSpeech-1.1/mels/LJ028-0246.pt|/disk/scratch1/s1936986/LJSpeech-1.1/pitch/LJ028-0246.pt|/disk/scratch1/s1936986/LJSpeech-1.1/coefs_norm/LJ028-0246.npy|But, as it was, the Persians came upon them by surprise and so took the city.
/disk/scratch1/s1936986/LJSpeech-1.1/mels/LJ041-0106.pt|/disk/scratch1/s1936986/LJSpeech-1.1/pitch/LJ041-0106.pt|/disk/scratch1/s1936986/LJSpeech-1.1/coefs_norm/LJ041-0106.npy|At the court-martial hearing which followed, Oswald admitted that he had been rather drunk when the incident occurred.
/disk/scratch1/s1936986/LJSpeech-1.1/mels/LJ044-0008.pt|/disk/scratch1/s1936986/LJSpeech-1.1/pitch/LJ044-0008.pt|/disk/scratch1/s1936986/LJSpeech-1.1/coefs_norm/LJ044-0008.npy|and into his possible motivation for the assassination.
/disk/scratch1/s1936986/LJSpeech-1.1/mels/LJ018-0073.pt|/disk/scratch1/s1936986/LJSpeech-1.1/pitch/LJ018-0073.pt|/disk/scratch1/s1936986/LJSpeech-1.1/coefs_norm/LJ018-0073.npy|This reply of his contained no promise of immediate release.
/disk/scratch1/s1936986/LJSpeech-1.1/mels/LJ045-0050.pt|/disk/scratch1/s1936986/LJSpeech-1.1/pitch/LJ045-0050.pt|/disk/scratch1/s1936986/LJSpeech-1.1/coefs_norm/LJ045-0050.npy|He said he loved me but that it would be better for me if I went to Russia, and what he had in mind I don't know. End quote.
/disk/scratch1/s1936986/LJSpeech-1.1/mels/LJ027-0024.pt|/disk/scratch1/s1936986/LJSpeech-1.1/pitch/LJ027-0024.pt|/disk/scratch1/s1936986/LJSpeech-1.1/coefs_norm/LJ027-0024.npy|is the theory of descent -- i.e., that similarities are due to blood relationship and that differences come from adaptive modifications.
/disk/scratch1/s1936986/LJSpeech-1.1/mels/LJ024-0074.pt|/disk/scratch1/s1936986/LJSpeech-1.1/pitch/LJ024-0074.pt|/disk/scratch1/s1936986/LJSpeech-1.1/coefs_norm/LJ024-0074.npy|instead of leaving the composition of our federal courts, including the highest,
/disk/scratch1/s1936986/LJSpeech-1.1/mels/LJ018-0125.pt|/disk/scratch1/s1936986/LJSpeech-1.1/pitch/LJ018-0125.pt|/disk/scratch1/s1936986/LJSpeech-1.1/coefs_norm/LJ018-0125.npy|Burnett had only just come out of jail after completing a sentence of penal servitude.
/disk/scratch1/s1936986/LJSpeech-1.1/mels/LJ007-0091.pt|/disk/scratch1/s1936986/LJSpeech-1.1/pitch/LJ007-0091.pt|/disk/scratch1/s1936986/LJSpeech-1.1/coefs_norm/LJ007-0091.npy|The lunatic became the sport of the idle and the depraved. His cure was out of the question;
/disk/scratch1/s1936986/LJSpeech-1.1/mels/LJ026-0116.pt|/disk/scratch1/s1936986/LJSpeech-1.1/pitch/LJ026-0116.pt|/disk/scratch1/s1936986/LJSpeech-1.1/coefs_norm/LJ026-0116.npy|The foods containing only the elements carbon, hydrogen and oxygen (fats and carbohydrates)
/disk/scratch1/s1936986/LJSpeech-1.1/mels/LJ014-0325.pt|/disk/scratch1/s1936986/LJSpeech-1.1/pitch/LJ014-0325.pt|/disk/scratch1/s1936986/LJSpeech-1.1/coefs_norm/LJ014-0325.npy|Goods would be landed at this wharf;
/disk/scratch1/s1936986/LJSpeech-1.1/mels/LJ007-0240.pt|/disk/scratch1/s1936986/LJSpeech-1.1/pitch/LJ007-0240.pt|/disk/scratch1/s1936986/LJSpeech-1.1/coefs_norm/LJ007-0240.npy|that a strict compliance with their duties gave them no choice "but to report matters as we found them,
